"tmin","condition","text","tmax","duration","maxF0","meanF0","meanF0st","medianF0","minF0","sdF0","midpointF0","slopeF0","maxInt","meanInt","medianInt","minInt","sdInt","midpointInt","medianF1","medianF1Bark","medianF2","medianF2Bark","medianF3","medianF3Bark","SPLH.SPL","file","subject","part","size","v.pos","h.pos","st_maxF0","st_minF0","st_F0range","F1centroid","F2centroid","F1centroidBark","F2centroidBark","vt_expansion","vt_expansionBark","SPLH.SPL.dB","F0range","Fs","hand"
39.038667,"mi13","p",39.082134,0.043467,237.0308640035,237.0308640035,94.6671733891,NA,237.0308640035,NA,NA,NA,81.3889648112,78.5075762755,75.4332772342,74.6300455874,3.1480165127,75.1105046065,908.8441119856,7.9583000599,1989.9925111227,12.864078163,NA,NA,0.6788603936,"id1_part1.csv","1","1","m","1","3",-1.82326154715793,-1.82326154715793,0,600,1800,5.58412494683908,12.4085993651164,362.60424679102,2.41747148955252,-1.68219528404307,0,200,"r"
39.217898,"mi13","f",39.43744,0.219542,282.2058711833,280.4341307969,97.5774846554,282.2058711833,282.2058711833,NA,NA,NA,78.0236846637,73.8545404686,73.2755099189,56.4781969148,6.6614956715,73.2529302431,1431.0794160116,10.7109379644,1943.9263344748,12.7084121173,NA,NA,0.8674085119,"id1_part1.csv","1","1","m","1","3",1.19681537651995,1.19681537651995,0,600,1800,5.58412494683908,12.4085993651164,843.449930626314,5.13557196458233,-0.617763204244454,0,200,"r"
41.926617,"mi53","p",41.975294,0.048677,252.3196676502,252.3196676502,95.7493062568,NA,252.3196676502,NA,NA,NA,80.8469590775,78.9195331043,75.8316574522,74.5975393258,2.7951862869,75.5949292803,1426.9518929092,10.6937331059,2132.8579428063,13.3268491595,NA,NA,0.5371649553,"id1_part1.csv","1","1","m","5","3",-0.741128679472267,-0.741128679472267,0,600,1800,5.58412494683908,12.4085993651164,891.427979858918,5.19146205071629,-2.69892328498273,0,200,"r"
42.097757,"mi53","f",42.330064,0.232307,NA,287.309676042,97.9975532482,NA,NA,NA,NA,NA,77.9806666367,72.7312103641,70.7161002337,57.1801212208,5.6145878584,71.0415562612,1394.3863701183,10.5444100647,2057.2258606436,13.085521677,NA,NA,0.6592808649,"id1_part1.csv","1","1","m","5","3",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,834.993921183603,5.00626130628419,-1.80929529123488,NA,200,"r"
44.581015,"si41","p",44.631259,0.050244,253.4036270378,250.0869416547,95.5915836955,246.6389664444,246.6389664444,NA,NA,773.9648109518,82.6889755951,80.13090157,76.2743217916,73.8495716829,3.8266146747,75.9729424261,1496.2594510223,10.997150085,1999.5739367995,12.8958685158,NA,NA,0.5540259642,"id1_part1.csv","1","1","s","4","1",-0.666914567008821,-1.13535167252568,0.468437105516855,600,1800,5.58412494683908,12.4085993651164,918.210629320117,5.43491236098338,-2.56469881761538,6.76466059339998,200,"r"
44.753427,"si41","f",44.980086,0.226659,NA,288.2873251186,98.0563631792,NA,NA,NA,NA,NA,79.3786086219,73.9619551591,71.1090619152,56.6959168512,6.5567548014,71.3030545938,1199.7246710202,9.6066690565,2012.2059227158,12.9379608251,NA,NA,0.7797597836,"id1_part1.csv","1","1","s","4","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,636.161170353827,4.05722622853147,-1.08039167469392,NA,200,"r"
47.374138,"si12","p",47.423059,0.048921,249.4296967505,249.4393218329,95.5505316262,249.4296967505,249.4296967505,NA,NA,NA,81.2649357186,77.4238749351,73.3287571006,68.8703578815,4.6303441782,73.624604507,1078.4473693529,8.959394236,2046.5804064931,13.0508889057,NA,NA,0.3844000102,"id1_part1.csv","1","1","s","1","2",-0.940561771210385,-0.940561771210385,0,600,1800,5.58412494683908,12.4085993651164,538.25066846871,3.43583739840754,-4.15216609479549,0,200,"r"
47.550196,"si12","f",47.808227,0.258031,NA,148.7918060202,86.6052443956,148.3428338748,NA,NA,NA,NA,80.4386145666,73.6641525366,72.32753579,58.1518476073,5.2463996686,72.339523019,1440.5013396625,10.7542469094,2024.2207491827,12.9776388725,NA,NA,0.8165270848,"id1_part1.csv","1","1","s","1","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,869.895077775768,5.20134281399699,-0.880294048230983,NA,200,"r"
51.500071,"ma21","p",51.549669,0.049598,233.6831316082,233.8706794916,94.4344805155,233.6831316082,233.6831316082,NA,NA,NA,79.9831213552,76.7716563716,76.0012303477,69.4378479281,4.1507146788,76.0859731491,944.2229768743,8.1774510006,1748.3801784325,12.0083840882,NA,NA,0.506801919,"id1_part1.csv","1","1","m","2","1",-2.06951749384497,-2.06951749384497,0,600,1800,5.58412494683908,12.4085993651164,348.07192329584,2.6240259695728,-2.95161749334111,0,200,"r"
51.691784,"ma21","f",51.939093,0.247309,284.0713421748,282.556397128,97.708376245,282.264306251,284.0713421748,NA,NA,NA,79.5367485259,71.6953628228,69.6789859707,60.0175308148,5.4825387277,69.5356297167,1150.1229566379,9.347560843,2315.3351273496,13.8759798886,NA,NA,0.5454862233,"id1_part1.csv","1","1","m","2","1",1.31087889539681,1.31087889539681,0,600,1800,5.58412494683908,12.4085993651164,753.794110417728,4.03938799141794,-2.63216213398908,0,200,"r"
54.728364,"ma34","p",54.772542,0.044178,246.3151410737,246.3151879161,95.3323413009,246.3151410737,246.3151410737,NA,NA,NA,84.5355666322,81.6543690176,80.8559381738,75.9031562511,3.706859423,80.7785888635,1287.576381283,10.0453797015,1926.5149522076,12.6487044999,NA,NA,1.1732146109,"id1_part1.csv","1","1","m","3","4",-1.15809689687002,-1.15809689687002,0,600,1800,5.58412494683908,12.4085993651164,699.118954992866,4.46771132256037,0.693774629291532,0,200,"r"
54.921729,"ma34","f",55.137781,0.216052,NA,279.0311029801,97.4913855324,279.0297535343,NA,NA,NA,NA,78.3072652558,70.5722930098,67.0320606997,60.8270449699,4.8847012563,66.9482981669,993.2921329132,8.4719022721,1839.1951407291,12.341477912,NA,NA,0.3738544692,"id1_part1.csv","1","1","m","3","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,395.240383650492,2.88855728171687,-4.2729742326313,NA,200,"r"
57.739292,"sa52","p",57.80015,0.060858,NA,249.3211735355,95.5423391797,NA,NA,NA,NA,NA,83.8440818191,78.6884226062,75.9400134867,69.0762608821,5.2992324226,75.9228196287,1144.3706024512,9.3177360274,2033.7614190833,13.0089869936,NA,NA,0.7355113144,"id1_part1.csv","1","1","s","5","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,592.438818668157,3.7815759949158,-1.33410642115661,NA,200,"r"
57.911078,"sa52","f",58.115214,0.204136,260.6250682327,259.6452030636,96.2418514307,258.7196762181,255.8141235502,5.5436026023,NA,199.4334221435,79.8942862593,71.4761774182,66.6087976822,56.7034771244,7.0923439609,66.2724521315,808.055238287,7.3031821179,1962.4951874979,12.7714814584,NA,NA,0.2540709263,"id1_part1.csv","1","1","s","5","2",-0.180450383824725,-0.503009644065562,0.322559260240837,600,1800,5.58412494683908,12.4085993651164,263.991795589632,1.75694079894624,-5.95045029046002,4.81094468250001,200,"r"
61.181518,"mi45","p",61.230951,0.049433,248.1198495738,247.7781270337,95.4345717641,247.1763164467,247.1763164467,NA,NA,268.5550947748,77.6728976307,77.2688877646,72.9388643074,71.8068277758,2.7078048528,72.0541272115,1398.6051502425,10.5647938752,2010.4659091503,12.9320120312,NA,NA,0.3435299972,"id1_part1.csv","1","1","m","4","5",-1.03171479453657,-1.09767446731728,0.065959672780711,600,1800,5.58412494683908,12.4085993651164,825.87292297805,5.00809582505733,-4.64035334151368,0.943533127099982,200,"r"
61.361413,"mi45","f",61.59371,0.232297,NA,283.6533494624,97.7757353655,283.1782546803,NA,NA,NA,NA,74.4709687848,69.8184622138,68.6094903114,54.2671576335,6.3156229157,68.5705999417,1133.487631477,9.2592322445,1970.7188420244,12.7990719138,NA,NA,0.4826521521,"id1_part1.csv","1","1","m","4","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,560.137461665519,3.69579253484229,-3.16365752991805,NA,200,"r"
64.025608,"sa51","p",64.080618,0.05501,235.0386140133,234.9487855045,94.5142986403,234.5772880848,234.5772880848,NA,NA,175.8994139431,84.0470917405,78.3477538563,75.2876907207,73.7154894782,3.9601423777,74.5818359034,1096.2897573141,9.0568084905,1886.7375746127,12.510382132,NA,NA,0.4812478352,"id1_part1.csv","1","1","s","5","1",-1.96938713479063,-2.00340060871575,0.0340134739251259,600,1800,5.58412494683908,12.4085993651164,503.812395703581,3.47417482663838,-3.17631211068501,0.461325928500003,200,"r"
64.20916,"sa51","f",64.4376,0.22844,266.5409523674,266.5201928428,96.6969906621,265.9642885398,266.1188089904,1.7726536436,NA,76.8885103492,76.1037017636,71.2547936035,69.6058518076,59.9750136534,5.4798679941,69.6782869745,1168.6528254298,9.4460353867,2064.2348703692,13.1082178435,NA,NA,0.4944839321,"id1_part1.csv","1","1","s","5","1",0.208125875171867,0.180685126165578,0.0274407490062885,600,1800,5.58412494683908,12.4085993651164,627.045534700888,3.92476983539194,-3.05847815924598,0.422143376999998,200,"r"
67.068023,"mi21","p",67.12069,0.052667,251.1357191484,251.4216066637,95.6872448641,251.1357191484,251.1357191484,NA,NA,NA,84.7817338669,78.8293715637,76.6548611269,73.8152060249,4.2987635984,73.9872421703,801.5969050284,7.2594964625,1922.4264972802,12.6344830434,NA,NA,0.4057672001,"id1_part1.csv","1","1","m","2","1",-0.822553798394149,-0.822553798394149,0,600,1800,5.58412494683908,12.4085993651164,235.859193913081,1.69053043498273,-3.91723061766192,0,200,"r"
67.244381,"mi21","f",67.459345,0.214964,NA,148.786177334,86.6050065942,148.5319136116,NA,NA,NA,NA,83.0456731021,74.8822644351,73.5959717629,58.9114656054,6.2339151531,73.3700037156,1109.9463814848,9.13246946,1839.1193793673,12.3415150004,NA,NA,0.8638357671,"id1_part1.csv","1","1","m","2","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,511.444657642959,3.54897859898712,-0.635688179632389,NA,200,"r"
70.045877,"ma41","p",70.098481,0.052604,226.9257866931,225.2197165441,93.7791841854,222.9570087112,222.9570087112,NA,NA,693.0827083825,85.5620981327,80.8703236612,78.2337111889,75.318941127,4.2596285961,77.8291192225,959.1804734031,8.2681862563,1911.9474049028,12.5983851746,NA,NA,0.647619589,"id1_part1.csv","1","1","m","4","1",-2.57751395265896,-2.88297403667977,0.305460084020811,600,1800,5.58412494683908,12.4085993651164,376.221788229425,2.69076267374631,-1.88680023312827,3.96877798190002,200,"r"
70.229734,"ma41","f",70.445568,0.215834,258.4763853889,258.2871665538,96.1537544035,257.9248166067,258.3898309309,1.8889195635,NA,73.5425042885,76.6311437633,69.0704588268,66.4724394334,54.3007199939,5.9717816914,66.2836074063,1041.6971756069,8.7525049835,1999.8559687025,12.8964457624,NA,NA,0.2963333257,"id1_part1.csv","1","1","m","4","1",-0.323770889618776,-0.329569141524489,0.00579825190571281,600,1800,5.58412494683908,12.4085993651164,484.80800649858,3.20571772994037,-5.28219504936562,0.0865544579999664,200,"r"
73.108103,"mi14","p",73.160409,0.052306,253.343146783,253.056203247,95.7997385817,253.343146783,252.8033957527,NA,NA,-70.2428667484,85.5068357689,80.381033203,76.2301523032,74.7115829912,4.2831387544,74.8180887023,1295.128407651,10.0819406459,1968.1359898501,12.7906257813,NA,NA,0.4452851449,"id1_part1.csv","1","1","m","1","4",-0.671047024571951,-0.707970549178262,0.0369235246063105,600,1800,5.58412494683908,12.4085993651164,715.173555304087,4.51401043921931,-3.51361793069025,0.53975103030001,200,"r"
73.285468,"mi14","f",73.521121,0.235653,NA,280.9073354152,97.6069907663,282.0181110447,NA,NA,NA,NA,76.9449363405,71.9858658763,70.5231120213,55.513835877,5.8931342214,70.8375999811,1357.5821010431,10.3779550849,2145.6043180451,13.3668009083,NA,NA,0.6291061292,"id1_part1.csv","1","1","m","1","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,832.690209184842,4.88865601059643,-2.01276083588207,NA,200,"r"
76.270874,"sa44","p",76.326497,0.055623,238.2482909829,238.2482909829,94.7558646614,NA,238.2482909829,NA,NA,NA,82.1024295604,77.5573099178,75.322763154,73.0231232388,3.3596966527,75.3084157114,890.6043542641,7.8435858393,1880.2690220977,12.4877283348,NA,NA,0.4351107885,"id1_part1.csv","1","1","s","4","4",-1.73457027481737,-1.73457027481737,0,600,1800,5.58412494683908,12.4085993651164,301.486329086039,2.26084606251807,-3.61400148313969,0,200,"r"
76.474681,"sa44","f",76.665848,0.191167,259.3829832936,257.5531761086,96.1043821552,258.0910713209,254.4733091739,1.7649492608,NA,-204.9538264007,76.3405418188,69.7303762807,64.2070169157,57.1209627866,5.4343751085,64.3953669247,812.0107511349,7.3298587003,1649.8507732225,11.6293597408,NA,NA,0.1973283709,"id1_part1.csv","1","1","s","4","4",-0.263154635098807,-0.593988519694298,0.330833884595491,600,1800,5.58412494683908,12.4085993651164,259.794820769517,1.91175331308135,-7.04810469539879,4.90967411969999,200,"r"
79.119873,"ma55","p",79.174108,0.054235,NA,227.1418341235,93.9293955649,NA,NA,NA,NA,NA,81.2248943461,75.8711989916,74.1363129354,71.1150514108,4.1678832963,73.3882465634,1090.34094304,9.0253042785,1850.5307671668,12.3823485313,NA,NA,0.4083686075,"id1_part1.csv","1","1","m","5","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,492.937723096764,3.44127945667398,-3.88947650800448,NA,200,"r"
79.29739,"ma55","f",79.5,0.20261,253.637396479,252.946346764,95.7921876536,253.2013082804,251.8920545163,0.776193957,NA,-43.8051216106,78.8144589135,70.9584166966,67.5556924044,58.801427795,5.6728300341,67.327027311,826.9269192385,7.4296401758,1961.8616060051,12.7694063986,NA,NA,0.2898747736,"id1_part1.csv","1","1","m","5","5",-0.650950981178822,-0.77049327224849,0.119542291069669,600,1800,5.58412494683908,12.4085993651164,278.738239525234,1.88045424718016,-5.37789577549503,1.7453419627,200,"r"
82.237668,"si22","p",82.305304,0.067636,248.4538074102,248.9148430832,95.513253474,247.9439165637,247.9439165637,NA,NA,487.435225198,81.0193467745,77.5820387947,74.1844584214,71.7712422672,3.3473052543,71.776048069,757.6227820084,6.9560112212,2032.0809063057,13.0034603351,NA,NA,0.4232641354,"id1_part1.csv","1","1","s","2","2",-1.00842885270853,-1.04399471703854,0.0355658643300143,600,1800,5.58412494683908,12.4085993651164,280.546767009963,1.49530315434352,-3.73388529205536,0.509890846500014,200,"r"
82.428824,"si22","f",82.614615,0.185791,NA,282.0737583537,97.6786520587,281.6335515451,NA,NA,NA,NA,77.5787514334,72.6385649442,72.0195051698,62.087492191,4.2830612846,72.0491062614,1301.5929344175,10.1130818599,1960.9025596462,12.7660908387,NA,NA,0.6300607981,"id1_part1.csv","1","1","s","2","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,719.807112583126,4.54304422981411,-2.00617541014116,NA,200,"r"
85.485966,"mi41","p",85.526258,0.040292,234.2609700362,234.5308585829,94.4833497085,234.2609700362,234.2609700362,NA,NA,NA,83.0699141404,80.800258861,76.8917341796,75.5132825393,3.5139517429,76.8014350415,1377.4539123103,10.4613585119,2072.293975224,13.134137017,NA,NA,0.6292408116,"id1_part1.csv","1","1","m","4","1",-2.02676135838484,-2.02676135838484,0,600,1800,5.58412494683908,12.4085993651164,823.758820717496,4.93090378454676,-2.01183117457077,0,200,"r"
85.653795,"mi41","f",85.862041,0.208246,NA,277.8377695883,97.4163980928,277.2830787807,NA,NA,NA,NA,79.2305437698,73.1087829488,72.0932634027,62.492440963,4.1227881676,72.165981538,1237.5836509924,9.7984932446,2062.844386703,13.10346874,NA,NA,0.6887810778,"id1_part1.csv","1","1","m","4","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,689.637646618914,4.27126955334399,-1.61918792332457,NA,200,"r"
88.349368,"mi43","p",88.389479,0.040111,228.4121471146,228.5911830218,94.0391464276,228.4121471146,228.4121471146,NA,NA,NA,83.1472691262,78.7803635248,77.6680236372,76.1042721648,3.2744145304,77.2355503866,1535.1727245656,11.1583252153,2002.4501503607,12.9056156118,NA,NA,0.7341113192,"id1_part1.csv","1","1","m","4","3",-2.46448814392477,-2.46448814392477,0,600,1800,5.58412494683908,12.4085993651164,956.83545510841,5.59631430339444,-1.3423807952724,0,200,"r"
88.518358,"mi43","f",88.713874,0.195516,NA,262.5793871715,96.4391863657,262.3454144978,NA,NA,NA,NA,75.2715152736,72.1610794428,71.5857468368,55.2900677812,6.2943228136,71.7911638322,1396.5271981149,10.5569827878,2014.0182710142,12.9439284069,NA,NA,0.625904534,"id1_part1.csv","1","1","m","4","3",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,824.778393063665,5.00158897645372,-2.03491902442472,NA,200,"r"
91.395621,"mi51","p",91.436655,0.041034,242.1544797582,242.5718510962,95.0666547797,242.1195867342,242.1195867342,NA,NA,609.283626756,80.6509414551,79.1819163725,75.2660415688,72.3323155299,3.7217532647,75.2460904097,1124.5442995025,9.2111953994,1885.3249702631,12.5055210195,NA,NA,0.611012851,"id1_part1.csv","1","1","m","5","1",-1.45302834954399,-1.45552313485289,0.00249478530890102,600,1800,5.58412494683908,12.4085993651164,531.438681967137,3.62836517937885,-2.13949655453526,0.0348930240000129,200,"r"
91.551357,"mi51","f",91.744076,0.192719,NA,264.0064814007,96.5331065628,263.9620089087,NA,NA,NA,NA,77.8083265434,75.0447850956,75.2091611178,61.2302984933,5.3141985833,75.552121035,1367.0305340276,10.4217513714,2041.3076062169,13.0336048143,NA,NA,1.0351951884,"id1_part1.csv","1","1","m","5","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,804.092781306234,4.87783366210034,0.150222447232095,NA,200,"r"
94.405351,"ma32","p",94.452863,0.047512,232.8930416272,232.3370009167,94.3202754963,232.8930416272,232.5864557968,NA,NA,-496.5202512114,81.1111610938,78.7795678367,77.958050816,76.5394087198,2.0445268621,77.5895198305,994.5786524053,8.4794167615,1781.3262493366,12.1308362169,NA,NA,0.5742237447,"id1_part1.csv","1","1","m","3","2",-2.1281502343419,-2.15095561710264,0.0228053827607426,600,1800,5.58412494683908,12.4085993651164,395.020280362694,2.90858506125394,-2.40918852976796,0.306585830399996,200,"r"
94.593995,"ma32","f",94.802386,0.208391,254.3578049206,254.6873082365,95.9109740356,254.7170303718,254.3578049206,NA,NA,NA,78.8143864523,69.6066670345,64.4180990448,53.6416397553,6.1675801321,64.3563155082,857.606724766,7.6311903124,1888.9159810188,12.517874499,NA,NA,0.2729043159,"id1_part1.csv","1","1","m","3","2",-0.601848294539849,-0.601848294539849,0,600,1800,5.58412494683908,12.4085993651164,272.52023103836,2.04997991838075,-5.63989596038667,0,200,"r"
97.213894,"ma12","p",97.251594,0.0377,224.8753029429,224.8753029429,93.7557769775,NA,224.8753029429,NA,NA,NA,80.1312800253,79.8960163338,78.529083424,77.9780602819,1.1971443248,78.2613488805,1173.5789361263,9.4717724519,1776.4210640028,12.1130321169,NA,NA,0.6061072148,"id1_part1.csv","1","1","m","1","2",-2.73465795873318,-2.73465795873318,0,600,1800,5.58412494683908,12.4085993651164,574.063378200124,3.89886690229669,-2.17450546332872,0,200,"r"
97.38962,"ma12","f",97.5993,0.20968,NA,258.2622710961,96.1522527327,258.6913314991,NA,NA,NA,NA,77.7297843686,68.7801319509,65.9220206065,56.2941473725,5.1705614746,65.9343714077,992.0894368805,8.4648096364,2060.3105197295,13.0954702138,NA,NA,0.3156892478,"id1_part1.csv","1","1","m","1","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,470.633289510113,2.96144151443887,-5.0074020968412,NA,200,"r"
100.251955,"mi22","p",100.312087,0.060132,237.0764086873,231.9620007813,94.2786200671,225.4067597738,225.4067597738,NA,NA,1360.1831305628,81.335033775,78.7759987067,75.2165275136,73.4057274849,3.1052785149,73.4197596783,1596.0660233925,11.4134338209,2089.6123284154,13.1885138829,NA,NA,0.3905050299,"id1_part1.csv","1","1","m","2","2",-1.81993535867136,-2.693791281391,0.873855922719643,600,1800,5.58412494683908,12.4085993651164,1037.31519979567,5.88125059866139,-4.08373367820622,11.6696489135,200,"r"
100.438593,"mi22","f",100.69,0.251407,NA,279.1163835468,97.4965792843,279.5242841182,NA,NA,NA,NA,79.4841855539,72.8612399982,71.5897346966,56.6817712236,6.6972070562,71.6314489498,1378.7026573751,10.4754194078,2194.0404963374,13.5164864376,NA,NA,0.7710359177,"id1_part1.csv","1","1","m","2","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,872.723175673058,5.01519443982018,-1.12925390437265,NA,200,"r"
103.389532,"si24","p",103.429089,0.039557,243.4706026001,241.0675902843,94.9575034253,239.0137374053,239.0137374053,NA,NA,583.4380573057,85.7120762718,81.0558469106,79.831642825,78.1369369139,3.4417378607,78.3085891855,1216.1733122274,9.6878834873,1963.8718917062,12.7762127739,NA,NA,0.5545530247,"id1_part1.csv","1","1","s","2","4",-1.35918961106019,-1.67903817854315,0.319848567482962,600,1800,5.58412494683908,12.4085993651164,637.591991474684,4.12019098789406,-2.56056921591234,4.4568651948,200,"r"
103.551219,"si24","f",103.74,0.188781,NA,282.4430717757,97.7017814567,282.4144274629,NA,NA,NA,NA,79.1933154598,75.3722557801,74.9513533752,62.2801393552,4.9639514443,75.0898655393,1600.6375879991,11.4325134168,2227.0511942214,13.6167443625,NA,NA,0.931785775,"id1_part1.csv","1","1","s","2","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,1087.95602163074,5.97187257317793,-0.306839239437771,NA,200,"r"
106.331206,"ma15","p",106.383514,0.052308,NA,246.3058983036,95.3316883961,NA,NA,NA,NA,NA,81.8176970213,77.7512360757,77.544926676,74.6648869122,2.8967648177,76.9651694476,1275.3067989087,9.9856104758,2108.0499397134,13.2485803474,NA,NA,0.7476975375,"id1_part1.csv","1","1","m","1","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,742.249309874886,4.4809198734468,-1.26274049675539,NA,200,"r"
106.518663,"ma15","f",106.73,0.211337,272.8625022843,269.9881498491,96.9204466268,268.9281875967,268.3125049783,2.5880507157,NA,-230.9135753898,76.0650752067,68.3439576851,65.6780347379,55.7040591371,5.5571682934,65.6793207628,1110.8978301869,9.1372694447,1963.1517048731,12.7736064839,NA,NA,0.2917406113,"id1_part1.csv","1","1","m","1","5",0.613929117704043,0.32281087433838,0.291118243365663,600,1800,5.58412494683908,12.4085993651164,536.316204950663,3.57184350433246,-5.35003111379289,4.54999730599997,200,"r"
109.410201,"ma31","p",109.460692,0.050491,244.1993985696,244.1993985696,95.1829900433,NA,244.1993985696,NA,NA,NA,82.5098706419,79.2088942623,76.400487153,74.7031451646,3.17201137,76.6908352923,959.3284185783,8.269151196,1849.2838482402,12.3779180027,NA,NA,0.5630747606,"id1_part1.csv","1","1","m","3","1",-1.30744489297266,-1.30744489297266,0,600,1800,5.58412494683908,12.4085993651164,362.69244560005,2.68520153893202,-2.4943393914418,0,200,"r"
109.588459,"ma31","f",109.8,0.211541,262.3756625194,262.6889096834,96.4464895242,262.5205237494,262.2852967353,0.8582347735,NA,-31.3636018831,78.1903175959,72.1633967272,69.6294682693,56.8421947724,6.0273357649,69.6665780581,917.9856665902,8.0155556232,1956.602960376,12.7513300486,NA,NA,0.5411976851,"id1_part1.csv","1","1","m","3","1",-0.064553805653913,-0.0705174406868609,0.00596363503294792,600,1800,5.58412494683908,12.4085993651164,354.456444934129,2.45546725804887,-2.66644069706429,0.0903657841000154,200,"r"
112.853228,"ma24","p",112.893325,0.040097,NA,222.2401370002,93.5517070027,NA,NA,NA,NA,NA,82.3928038145,79.3947091186,78.1953138369,76.4956877266,2.6838114148,77.9184587605,1025.9387407064,8.6621464703,1805.6893130922,12.2205815337,NA,NA,0.8293845729,"id1_part1.csv","1","1","m","2","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,425.976735418749,3.08375861633481,-0.812440470606345,NA,200,"r"
113.018777,"ma24","f",113.19,0.171223,278.4467671376,278.1956958472,97.4394696939,278.1969427608,278.0605376163,0.2968317646,NA,33.3099169078,79.7230492642,72.9965917762,68.6493499617,58.3159342508,5.6409073703,69.1953876632,838.8610642357,7.5087391406,1995.6662462124,12.8827458179,NA,NA,0.4501255824,"id1_part1.csv","1","1","m","2","4",0.964657851625398,0.940627482224158,0.0240303694012403,600,1800,5.58412494683908,12.4085993651164,308.771578864802,1.98215908885065,-3.46666303703541,0.386229521299981,200,"r"
115.597694,"sa41","p",115.645412,0.047718,239.6046545191,239.7073508117,94.8615079046,239.6046545191,239.6046545191,NA,NA,NA,83.107774653,78.9983810736,75.9591867568,74.3673812396,3.4402117401,76.1106040882,1092.953045242,9.0395907996,1925.5025651475,12.6452142096,NA,NA,0.4349612245,"id1_part1.csv","1","1","s","4","1",-1.63628945159711,-1.63628945159711,0,600,1800,5.58412494683908,12.4085993651164,508.678286023655,3.46355754163645,-3.61549457381634,0,200,"r"
115.77009,"sa41","f",115.97,0.19991,274.3668852375,274.6868664856,97.2196198211,274.4460380846,274.3293317762,NA,NA,-15.5608411185,80.1536756016,73.7507114521,68.7361466923,58.9057642831,5.8208416298,68.8740839219,906.24098454,7.9421994992,1841.6702207017,12.3501033981,NA,NA,0.4565942502,"id1_part1.csv","1","1","s","4","1",0.709115729090288,0.706745972239464,0.0023697568508243,600,1800,5.58412494683908,12.4085993651164,309.06301607497,2.35879998572353,-3.4046956179483,0.0375534613000355,200,"r"
118.212678,"sa24","p",118.254444,0.041766,240.2936488071,240.4014215193,94.9114941058,240.2936488071,240.2936488071,NA,NA,NA,78.25658766,77.194685185,75.6704339048,74.4560846796,1.9443679356,75.6242320957,1144.085464704,9.316290097,1967.008382175,12.786803701,NA,NA,0.6095863727,"id1_part1.csv","1","1","s","2","4",-1.58657845315032,-1.58657845315032,0,600,1800,5.58412494683908,12.4085993651164,569.140397985311,3.75127914553913,-2.14964750210687,0,200,"r"
118.372586,"sa24","f",118.61,0.237414,275.6109815605,275.8973595646,97.295821109,275.661655982,275.3765558262,0.6959743178,NA,-38.0133540974,79.5043544642,72.4388613189,68.4127026768,53.4501367456,7.0371205526,68.708088038,1139.4048971799,9.2913557842,1953.8490225176,12.742215855,NA,NA,0.4622769545,"id1_part1.csv","1","1","s","2","4",0.787439811510845,0.77270823193242,0.0147315795784251,600,1800,5.58412494683908,12.4085993651164,560.91636170759,3.72221176772655,-3.35097756535857,0.234425734300032,200,"r"
120.575649,"sa55","p",120.630045,0.054396,243.2112646974,243.2042269002,95.1122900988,243.1428127434,243.1428127434,NA,NA,32.4252575722,79.9936020105,76.9683372254,74.0160007612,72.6942158648,2.9726172051,74.1410778889,1173.4372807521,9.4709248918,1976.0421125111,12.8171146334,NA,NA,0.4662660392,"id1_part1.csv","1","1","s","5","5",-1.37764004778413,-1.38251330205584,0.0048732542717087,600,1800,5.58412494683908,12.4085993651164,599.850931760328,3.90820912139678,-3.3136621552375,0.068451954000011,200,"r"
120.729276,"sa55","f",120.93,0.200724,264.6051333363,263.319326261,96.4879171455,263.5471586681,263.1730028763,1.1586761682,NA,125.4306893332,80.2852603116,69.8187184376,65.734467056,54.7617685193,6.1647025048,65.7882248665,798.0634824867,7.2354724145,1962.6466479223,12.7717325357,NA,NA,0.2854508757,"id1_part1.csv","1","1","s","5","5",0.0819319428935388,-0.0120226539429857,0.0939545968365245,600,1800,5.58412494683908,12.4085993651164,256.287095217687,1.69080281479781,-5.44468620336071,1.43213046,200,"r"
