tmin	condition	text	tmax	duration	maxF0	meanF0	meanF0st	medianF0	minF0	sdF0	midpointF0	slopeF0	maxInt	meanInt	medianInt	minInt	sdInt	midpointInt	medianF1	medianF1Bark	medianF2	medianF2Bark	medianF3	medianF3Bark	SPLH.SPL	file	subject
46,372388	ma34	a	46,490017	0,117629	199,7521504896	176,6949495701	89,5051399943	174,5312882829	150,2626703331	17,6411863531	175,8247785092	-525,9064533035	77,4227241143	73,4960187858	72,0620793743	63,2249881355	4,9488605654	72,3517422037	653,8696974748	6,1990346283	1281,2528800063	10,0146322137	NA	NA	0,1527353708	id24_part2.csv	24
46,490017	ma34	f	46,61	0,119983	NA	149,8696459002	86,7307728479	NA	NA	NA	NA	NA	60,3755902927	58,2777680364	58,3132645383	55,0196333925	1,4432110487	58,3171635046	973,490826938	8,3543203218	1910,4257253456	12,5928272392	NA	NA	0,1383608653	id24_part2.csv	24
49,43675	si22	p	49,478299	0,041549	238,9504973832	238,9061835311	94,8035960473	238,9504973832	238,9504973832	NA	NA	NA	71,7059523832	68,010104304	61,5835610146	57,777285385	6,2185189237	61,4546778237	648,1272024232	6,1552828504	1970,6487090293	12,7979450628	NA	NA	0,1144595552	id24_part2.csv	24
49,478299	si22	I	49,573123	0,094824	237,8292639119	230,8526680342	94,2074945461	228,8186334974	227,4714341307	4,2552271653	228,9471521299	-136,5401926353	81,0099056733	77,191303591	76,4885919488	66,7688101902	5,1544166137	76,602710722	514,1821699203	5,0796110571	1916,2151574027	12,6131538477	NA	NA	0,1736178873	id24_part2.csv	24
49,573123	si22	f	49,74	0,166877	NA	230,2453423144	94,1641809481	230,5879847409	NA	NA	NA	NA	64,3713676057	59,3176191565	56,4211787771	52,0369518333	3,40801564	56,4339816426	870,1089836378	7,7121659793	2004,4163811916	12,9118931084	NA	NA	0,1454940329	id24_part2.csv	24
53,410625	mi22	p	53,458961	0,048336	244,8613978229	241,7347985856	94,9996462454	244,8613978229	239,5681973103	NA	NA	-1280,6949501294	68,6971983797	66,4358553018	63,6871905158	59,7597327483	3,7125257405	63,5612038184	1107,3808766071	9,1184677193	1922,2344266222	12,6339546556	NA	NA	0,1531500165	id24_part2.csv	24
53,458961	mi22	I	53,52652	0,067559	225,3344825744	217,9740936408	93,2103447355	216,0293004612	212,7399224063	6,5115336086	216,4878127363	-257,8288462006	77,972588409	74,9436600716	74,6052238917	63,836438094	5,4091727499	76,0644969369	535,7305911184	5,2600750018	1707,9040455022	11,855099043	NA	NA	0,2148977518	id24_part2.csv	24
53,52652	mi22	f	53,658605	0,132085	NA	213,6739515803	92,8712068008	NA	NA	NA	NA	NA	65,1671926293	62,1393616621	61,7059339611	56,1976390079	3,300618422	61,9224271695	920,7671027814	8,0329910009	2016,4191996731	12,9519163914	NA	NA	0,274611967	id24_part2.csv	24
56,883053	mi11	p	56,941648	0,058595	247,1298721177	244,9606912959	95,2346546344	247,1298721177	243,5846493544	NA	NA	-611,8604416922	75,3445746197	68,2158532173	62,2626599332	57,7636843861	6,4399274607	62,0102531734	873,1551357738	7,7299912485	1869,0888410794	12,448211522	NA	NA	0,1380316843	id24_part2.csv	24
56,941648	mi11	I	56,997738	0,05609	236,8164069035	226,4557524508	93,868053694	225,8355770618	218,5743010176	8,5622258149	224,4904650343	-449,8207841186	79,6278598716	77,1263089929	77,4414510381	70,1839368152	3,8960122538	77,8788710186	477,3031417397	4,7638386538	1559,4361336798	11,2637292175	NA	NA	0,1588755169	id24_part2.csv	24
56,997738	mi11	f	57,14	0,142262	223,3785574121	222,8163546634	93,59612316	223,3785574121	223,3785574121	NA	NA	NA	65,2537985968	61,3833359327	60,3740348686	56,322983379	2,6982039753	60,2169081137	917,0785708094	8,0096011469	2159,6497446043	13,4098192747	NA	NA	0,2176342175	id24_part2.csv	24
60,467471	ma33	p	60,511026	0,043555	190,0551302654	189,7963268401	90,8196415741	190,0551302654	189,5289198665	NA	NA	-78,8192156518	70,1727262332	68,5992563027	66,0414007486	64,3764339071	2,6409517269	66,1432089353	1060,9395264831	8,8615349718	1810,7289221699	12,2389266124	NA	NA	0,1930253213	id24_part2.csv	24
60,511026	ma33	a	60,604705	0,093679	184,9940704226	182,7898072972	90,1610708614	183,4852291648	178,0976162989	NA	NA	-718,3483821175	76,4160487553	74,3837449227	74,5626451039	68,0565580954	2,5814608129	75,0102183302	760,0188254773	6,9729573557	1402,5516020087	10,5843029473	NA	NA	0,2029311346	id24_part2.csv	24
60,604705	ma33	f	60,76	0,155295	NA	NA	NA	NA	NA	NA	NA	NA	62,8917027369	61,9731038241	62,0365816035	60,4658858031	0,8741775256	62,561727383	782,4121119304	7,1284228253	2287,43299527	13,7966850466	NA	NA	0,2876868322	id24_part2.csv	24
63,806454	mi44	p	63,838285	0,031831	254,6855919993	253,7196247506	95,8443470297	254,6855919993	252,4187146848	NA	NA	-443,8270620772	74,1274648866	73,378225834	66,6998311132	65,1068019731	5,109868501	68,3092454871	675,7007993894	6,3634036329	1852,0423542165	12,3874749381	NA	NA	0,0887565713	id24_part2.csv	24
63,838285	mi44	I	63,911161	0,072876	247,8223692948	240,966962924	94,9492939672	239,5079461966	235,8672860809	5,0652935984	239,5654947591	-205,0586478044	84,2247043378	81,9393625539	81,8883802075	75,2510415319	3,1515840929	83,1774635238	585,0315092479	5,6622111534	1825,8972111183	12,2924071316	NA	NA	0,322292544	id24_part2.csv	24
63,911161	mi44	f	64,08	0,168839	243,5339252752	240,1325568826	94,8906261867	240,3959684507	240,6263233233	4,550845196	NA	418,3942432645	69,7903301558	61,9557701626	58,621012413	53,8424784147	4,1836030865	58,9220279871	898,244699404	7,8892909045	2255,7020061749	13,7026482934	NA	NA	0,1698616798	id24_part2.csv	24
66,887805	mi41	p	66,941517	0,053712	241,1532534994	241,1541693651	94,9657432987	241,1503685289	241,1503685289	NA	NA	2,5054696882	67,7830963008	64,1477892875	59,6561411996	57,6253319556	4,0806697057	59,9081266217	773,674352718	7,0672632099	2102,5449105503	13,2311081143	NA	NA	0,0773966358	id24_part2.csv	24
66,941517	mi41	I	67,002902	0,061385	245,6833662233	240,0796859743	94,8842869018	242,3936513668	231,1798607033	6,0063135866	243,9293358601	-666,70928861	72,3950898891	70,4085118594	70,2650771727	66,7057041347	2,0184295923	70,1848814482	574,694215855	5,578443645	1788,4343702932	12,1571122384	NA	NA	0,1199800701	id24_part2.csv	24
67,002902	mi41	f	67,168228	0,165326	NA	NA	NA	NA	NA	NA	NA	NA	70,1610800823	65,8101508815	65,0351609708	55,7559884017	4,6856009046	66,0968081612	1165,2507183264	9,4278487655	2095,1765339962	13,2075706825	NA	NA	0,5236982862	id24_part2.csv	24
70,248039	ma51	p	70,300001	0,051962	NA	NA	NA	NA	NA	NA	NA	NA	72,6641966725	69,7190086575	68,8494595343	62,0633323192	3,9805564853	68,9993425967	943,9870265525	8,1760093064	1811,2140191848	12,2403024114	NA	NA	0,2311780609	id24_part2.csv	24
70,300001	ma51	a	70,407096	0,107095	178,8460403541	164,4209530739	88,313797315	163,8716622642	155,1905599388	8,9796419433	165,7029557754	-331,3455910989	77,3517409599	72,9948418442	70,8728972188	62,1932727605	5,2602246759	70,7066202023	846,6808218599	7,5601869747	1541,0324967639	11,1870704461	NA	NA	0,1200281225	id24_part2.csv	24
70,407096	ma51	f	70,55	0,142904	NA	155,1250474867	87,3274541012	NA	NA	NA	NA	NA	64,6828081965	61,9887789531	61,5809780371	59,2424174187	1,5961265145	61,2638018672	1071,732922828	8,9220288469	2025,1262086372	12,9803725386	NA	NA	0,2686223642	id24_part2.csv	24
73,390247	si53	p	73,448211	0,057964	239,0374292754	238,9471733607	94,8065372786	239,0374292754	239,0374292754	NA	NA	NA	71,9404584209	69,219363104	65,0620907506	64,9411891618	3,0758777191	64,9730894782	881,887587177	7,7880207211	1826,6121547844	12,296508856	NA	NA	0,1658790647	id24_part2.csv	24
73,448211	si53	I	73,526996	0,078785	236,9630571328	236,0742133274	94,5970362913	235,8638127792	235,0228006601	0,993493808	235,6344136158	-93,2027689123	82,6992020264	80,2981735658	79,7239020004	71,3788043493	3,830799364	81,4732139971	516,9493409709	5,1027992888	1761,3495168639	12,0569428988	NA	NA	0,2834828345	id24_part2.csv	24
73,526996	si53	f	73,664108	0,137112	235,8661550487	235,8519818048	94,5808545841	235,8540249969	235,803119168	0,0689049614	NA	-6,7874438529	66,4043281403	61,4217696597	56,2456596647	52,1465692171	4,7723603514	56,2267477783	1010,3538375269	8,570421777	2187,1461729406	13,4946715401	NA	NA	0,1101137267	id24_part2.csv	24
76,383237	sa32	p	76,435177	0,05194	NA	NA	NA	NA	NA	NA	NA	NA	70,1636971922	68,4790723717	67,6859289439	64,1118738289	2,3024423809	67,8180181787	1037,3768989748	8,7278977222	2010,5979983449	12,9325759906	NA	NA	0,2244657607	id24_part2.csv	24
76,435177	sa32	a	76,530726	0,095549	180,0991104055	180,00887379	89,9030884379	180,00887379	179,9186371745	0,1276138455	NA	-12,0315487326	74,4829356937	71,152887575	70,4782633952	64,0362949526	3,1332321417	69,9733792817	644,4475670527	6,1272408084	1371,1728617306	10,4408683852	NA	NA	0,108031445	id24_part2.csv	24
76,530726	sa32	f	76,66	0,129274	NA	NA	NA	NA	NA	NA	NA	NA	63,3492895683	61,8758624494	61,8646903878	59,0012373947	1,361485521	61,8205125702	1012,7904261707	8,5860733843	1933,4861901479	12,6725994988	NA	NA	0,2397548028	id24_part2.csv	24
79,678757	mi55	p	79,722355	0,043598	242,2012860171	241,5757082148	94,9955547911	242,2012860171	241,1714640699	NA	NA	-343,1745836865	71,5021121608	71,1523270934	63,8482820872	61,8854362644	4,3733850664	62,3250955417	920,9462518143	8,0323664365	2022,4005262289	12,9711089008	NA	NA	0,1196559565	id24_part2.csv	24
79,722355	mi55	I	79,805387	0,083032	236,9897842322	235,5998500074	94,5619981708	235,6666801614	233,8165303523	1,6360452896	235,7663932891	-47,7715501236	85,0556755657	82,6631069461	82,9214104509	75,3117701491	3,3932125246	84,287913502	569,3068289984	5,5356836134	1777,3843826319	12,1165793217	NA	NA	0,3455128217	id24_part2.csv	24
79,805387	mi55	f	79,97	0,164613	234,772251592	234,443679244	94,4771277017	234,6961674168	234,6388909346	0,6776178469	NA	10,1445566869	70,5193184525	62,4699251773	58,1966962989	51,8800484385	5,6023103037	58,3304613576	784,0130866573	7,1394345392	2205,7028969433	13,5515884369	NA	NA	0,1478636695	id24_part2.csv	24
82,902471	si41	p	82,94034	0,037869	240,7612347037	237,3785421526	94,6891554818	235,8385267635	233,1745088887	NA	240,7612347037	-656,3610587059	74,7934248503	71,5209099751	66,9247089076	63,665786111	5,7537828153	65,9710818917	916,7447363867	7,9788966218	1777,9098754774	12,1181858522	NA	NA	0,1154897989	id24_part2.csv	24
82,94034	si41	I	83,019476	0,079136	225,9388976915	222,9150932264	93,6026111881	221,8770264591	220,1655650251	3,3823059996	222,1376834446	-293,1147488281	80,9318720826	78,5743185087	79,4898162711	72,6666759301	3,0284522929	79,3464483523	552,8521437026	5,4015508261	1743,9223005079	11,991650502	NA	NA	0,2941751426	id24_part2.csv	24
83,019476	si41	f	83,19	0,170524	219,2240862318	219,4227036283	93,3308004711	219,2240862318	219,2240862318	NA	NA	NA	68,6840573153	61,3244185245	60,5737673762	54,8910187469	3,3751887146	60,3741785137	891,1081192188	7,8466739738	2075,8164416998	13,1454543815	NA	NA	0,2325202494	id24_part2.csv	24
86,209254	mi25	p	86,239793	0,030539	247,7909580471	245,9021671368	95,3027479947	244,5449921354	244,5449921354	NA	244,5449921354	276,3754595667	73,957608302	74,2954718734	70,1875730991	66,4175378962	5,346256463	69,770727221	605,1293944599	5,8216790576	1755,3683340512	12,0345142852	NA	NA	0,0972698872	id24_part2.csv	24
86,239793	mi25	I	86,306735	0,066942	245,7442189939	236,1744660127	94,5969814049	237,1178612063	226,2465397858	7,9182756013	236,0195874206	-364,0778436575	84,9245805423	81,9225383242	80,6154917183	69,8122245989	5,5991571314	83,2528367689	510,9962012564	5,052695437	1744,3527095047	11,9920473558	NA	NA	0,3292525808	id24_part2.csv	24
86,306735	mi25	f	86,47	0,163265	230,7600604264	230,2165718476	94,1619623296	230,5172495312	230,5356115041	1,5845170596	NA	32,3747860228	66,8749070764	63,3121017245	63,3112425646	54,1392906493	3,9304135193	63,8335064824	699,103281204	6,5365572735	1874,0309026995	12,4657540214	NA	NA	0,3505225488	id24_part2.csv	24
89,269425	sa23	p	89,323177	0,053752	NA	200,346924254	91,7562786158	NA	NA	NA	NA	NA	68,9535232183	68,3128722009	67,1482288817	66,5618529705	1,149244216	66,7304724898	945,6059496185	8,1857559466	1945,5483453763	12,7139475308	NA	NA	0,1881834366	id24_part2.csv	24
89,323177	sa23	a	89,418978	0,095801	198,0247134274	193,8961006213	91,180539051	194,0428931845	187,7388621149	NA	NA	-840,5374759405	74,9625768859	72,6777159645	72,6345294804	67,3297639977	2,2729744587	72,883371221	664,7284495756	6,2807245441	1338,112981155	10,2868691577	NA	NA	0,1343847874	id24_part2.csv	24
89,418978	sa23	f	89,556584	0,137606	NA	NA	NA	NA	NA	NA	NA	NA	64,578234884	60,8560978405	60,3888208318	55,6976088812	3,2211885408	59,6354953712	871,4834296113	7,7213104625	1825,4570083935	12,2923362748	NA	NA	0,2116457509	id24_part2.csv	24
92,783815	si24	p	92,827363	0,043548	251,6451713842	246,3806986736	95,3308877875	245,0285399854	240,1641082095	NA	251,6451713842	-882,2175198401	76,1417971241	72,2930286111	67,4700047961	66,9665077285	4,4424727328	66,9615156179	609,1739335174	5,8537900367	1737,3267340462	11,9669646595	NA	NA	0,1154682333	id24_part2.csv	24
92,827363	si24	I	92,910905	0,083542	240,5808350006	238,890187407	94,8021693739	238,9985935653	236,6595993716	1,4884342474	240,3315083243	102,2792259696	84,7258257371	82,1541220924	82,2109404109	70,9159809643	4,9446192605	83,8822452978	553,1726871614	5,4041792755	1794,2608941162	12,1787838114	NA	NA	0,3857252833	id24_part2.csv	24
92,910905	si24	f	93,065051	0,154146	239,3462024963	239,1161662467	94,8188022473	239,1004115757	239,2257737587	NA	NA	32,7721227479	66,5478849143	61,0290239663	60,0403590282	53,5258955928	4,0739539203	60,3320318681	804,8263825818	7,2807141351	2002,2734386572	12,9049847233	NA	NA	0,2027665011	id24_part2.csv	24
96,03989	si12	p	96,070362	0,030472	240,1927646103	240,1730042347	94,8951615421	240,1927646103	240,1518074927	NA	NA	-17,6503623698	72,2758824611	70,1130591875	65,5294606111	63,3190882682	4,6986229136	65,9727725643	636,4939649549	6,0653711777	1840,3855239361	12,3455891891	NA	NA	0,0920259736	id24_part2.csv	24
96,070362	si12	I	96,157184	0,086822	244,2331937449	242,3607538944	95,0518159708	242,6597885219	239,8004940438	1,6479549732	242,418017326	63,8187858656	83,5599383255	80,6657142498	80,6445385205	70,6156506262	4,4548980482	82,8535920113	578,1599897882	5,607047753	1671,3314707586	11,7136706113	NA	NA	0,3107245366	id24_part2.csv	24
96,157184	si12	f	96,32	0,162816	241,7167036442	242,4606780183	95,0590634418	241,7167036442	241,7167036442	NA	NA	NA	65,4766611013	59,1274394481	58,6994796203	53,5018566357	3,265108345	58,5668333794	1260,3432691712	9,9120586349	2078,8485692614	13,1552171309	NA	NA	0,1676426254	id24_part2.csv	24
99,136834	sa53	p	99,178664	0,04183	NA	200,9737952974	91,8103631085	NA	NA	NA	NA	NA	71,2972432603	70,6054368397	70,1813413613	69,3834086801	0,9623768426	70,1459169623	897,820092011	7,8892842499	1801,8495603201	12,2065634987	NA	NA	0,2736092943	id24_part2.csv	24
99,178664	sa53	a	99,292633	0,113969	200,7695401371	199,9488732969	91,721624774	200,3690808557	198,5836650326	1,2511982725	NA	-87,668443976	76,753071156	73,5408653925	73,2441572097	63,1173869708	4,5493978353	73,0786996059	697,2105738962	6,5226763708	1341,2667977382	10,3016710692	NA	NA	0,1727088639	id24_part2.csv	24
99,292633	sa53	f	99,45	0,157367	NA	NA	NA	NA	NA	NA	NA	NA	59,8625258169	57,6190194403	57,5405382493	54,7369416473	1,4616755825	56,8055784376	835,9712737198	7,4895621855	1969,9400687243	12,7966720485	NA	NA	0,158800586	id24_part2.csv	24
102,128288	sa15	p	102,166524	0,038236	195,3769410783	195,3769410783	91,3213967557	NA	195,3769410783	NA	NA	NA	72,5860426971	69,079046764	68,4464000576	67,1121882706	2,567725373	67,8867436061	840,5629177734	7,5199739795	1748,8648111102	12,0077132133	NA	NA	0,1994189286	id24_part2.csv	24
102,166524	sa15	a	102,281194	0,11467	194,8561651478	192,4845323619	91,0619938619	192,8066815482	189,724855243	2,6388415564	NA	-138,6715670472	76,2501796146	73,4172552085	72,8557921942	68,1955773995	2,6885422864	72,9120286261	700,8091752916	6,5490664756	1354,493899784	10,3634339941	NA	NA	0,1517363928	id24_part2.csv	24
102,281194	sa15	f	102,441728	0,160534	NA	NA	NA	NA	NA	NA	NA	NA	63,9931570756	61,6035884675	61,261196387	55,2481577047	2,3787747455	62,8137148095	985,3636525484	8,4250247916	2012,7858870161	12,9398950636	NA	NA	0,3096861491	id24_part2.csv	24
105,400154	sa52	p	105,442131	0,041977	204,2769484829	204,1735846719	92,0836878011	204,2769484829	204,2769484829	NA	NA	NA	73,2543725818	69,4757879765	69,0503805215	66,4976548746	3,0503756631	68,3938941675	1002,1476996014	8,5239637639	1697,5482813447	11,8151729022	NA	NA	0,2581705505	id24_part2.csv	24
105,442131	sa52	a	105,555644	0,113513	198,3912564535	196,2868002931	91,3976124481	194,8251371987	191,9188170014	5,7330571147	NA	-391,9832409672	76,1951073544	72,3171355041	70,8030144708	60,931067514	5,3766501517	70,9435524114	719,1003025445	6,6820840878	1312,6148656197	10,1653866929	NA	NA	0,1393534457	id24_part2.csv	24
105,555644	sa52	f	105,75	0,194356	NA	NA	NA	NA	NA	NA	NA	NA	58,9420443889	57,2443374741	57,4412723389	55,8016008064	0,7771277329	56,8833474403	1013,0164499223	8,5874166999	1994,7636414524	12,8800139751	NA	NA	0,1185757498	id24_part2.csv	24
108,84282	mi43	p	108,882226	0,039406	244,1693909865	243,6869060036	95,1463640651	244,1693909865	243,2747976603	NA	NA	-271,8245482122	73,502102661	70,9104220229	62,2072119057	60,2784076826	6,3374540576	62,6823091543	919,6023227234	8,025322223	1892,8190430035	12,5312742373	NA	NA	0,0830403269	id24_part2.csv	24
108,882226	mi43	I	108,97154	0,089314	250,9789855305	245,5699693019	95,2769000933	245,612428294	240,0982725917	4,9977342546	245,410064589	152,2817382891	85,3318561371	82,9160608088	83,0186154897	70,9409802824	4,7665146692	84,7688257894	579,153521975	5,6151643056	1170,3832282823	9,4549914486	NA	NA	0,3560437128	id24_part2.csv	24
108,97154	mi43	f	109,17	0,19846	NA	252,146762955	95,7374092691	252,3414192436	NA	NA	NA	NA	64,1917924416	61,6429281532	60,7409605645	52,7161585365	3,1446600871	61,6827424738	1399,5234460255	10,5705965322	2211,3249734135	13,5689794658	NA	NA	0,1908540833	id24_part2.csv	24
112,903904	sa42	p	112,950134	0,04623	NA	185,9059166309	90,4611465107	NA	NA	NA	NA	NA	71,5223783357	71,1672358977	70,9994350406	68,3300066035	1,5615422986	71,3726505587	980,6403281536	8,3958418408	1855,5450771251	12,4000768724	NA	NA	0,3914585059	id24_part2.csv	24
112,950134	sa42	a	113,04304	0,092906	184,2017137367	176,825789974	89,583201298	177,1628083828	168,6695283834	7,3453801579	169,9234853118	-382,8515729639	77,4252242261	74,9919621304	74,4421936473	68,0537485883	2,9100271362	75,2705479708	681,8117346569	6,4089137837	1344,9304718527	10,3184239237	NA	NA	0,1448046055	id24_part2.csv	24
113,04304	sa42	f	113,19	0,14696	NA	NA	NA	NA	NA	NA	NA	NA	64,6035181299	61,6775350176	61,4216469997	57,7914758091	2,3042505936	60,4725596364	998,5889503708	8,5030785966	2164,5653475152	13,4254995529	NA	NA	0,257880672	id24_part2.csv	24
116,709549	ma32	p	116,75073	0,041181	193,8006944492	193,7706888741	91,1783793032	193,8006944492	193,8006944492	NA	NA	NA	72,243735078	69,6799583357	69,0735565969	67,4490381902	2,0608654636	68,9163705019	978,6487121314	8,3851061235	1504,8241414681	11,0340162842	NA	NA	0,2493616396	id24_part2.csv	24
116,75073	ma32	a	116,845974	0,095244	184,4311974497	173,4226627492	89,2322814647	171,3466184811	161,6886646558	10,7907857819	166,5416981382	-457,2288764093	76,6387438565	73,5000543187	73,0293014331	62,7565387083	5,0185643361	73,527004156	658,8265045838	6,23646552	1406,6363986953	10,6027961344	NA	NA	0,1415717088	id24_part2.csv	24
116,845974	ma32	f	117,023281	0,177307	NA	NA	NA	NA	NA	NA	NA	NA	64,4061019813	61,0045343452	60,4297923985	53,8877248687	3,451338091	60,4194546104	965,0014560664	8,3033901212	1939,8439852072	12,6944499957	NA	NA	0,2740983976	id24_part2.csv	24
119,984422	mi45	p	120,032428	0,048006	269,8627403579	267,4676370529	96,7566327603	269,8627403579	265,1481705308	NA	NA	-617,6506288325	71,9895998018	71,2249598444	64,5244939105	62,0612186449	4,3658838216	62,4134765735	915,4881610314	7,9975036639	1823,7576507345	12,2861975913	NA	NA	0,0721463615	id24_part2.csv	24
